region,riverBasin,Variable,2020,2060
Argentina,Patagonia,Cropland,0.002644193,0.008906455
Argentina,Patagonia,Managed_Forest,0.00923799,0.0104221
Argentina,Patagonia,Unmanaged_Forest,0.0597004,0.0597004
Argentina,Patagonia,Grassland,5.69415,5.69415
Argentina,Patagonia,OtherArable,0.00287162,0.0025904
Argentina,Patagonia,OtherNotArable,0.019069426,0.019069426
Argentina,Patagonia,Managed_Pasture,0.458431,0.451266
Argentina,Patagonia,Unmanaged_Pasture,5.65953,5.65953
Argentina,Patagonia,Shrubland,0.0352546,0.0352546
India,PennarR,Cropland,4.100837045,5.413757638
India,PennarR,Managed_Forest,1.08237,0.818331
India,PennarR,Unmanaged_Forest,0.0211907,0.0107371
India,PennarR,Grassland,0.411283,0.239226
India,PennarR,OtherArable,0.856526,0.378696
India,PennarR,OtherNotArable,0.017877,0.017877
India,PennarR,Managed_Pasture,0.0150759,0.0239855
India,PennarR,Unmanaged_Pasture,0.232138,0.091136
India,PennarR,Shrubland,0.61303,0.356575
Middle East,PersianGulf,Cropland,0.943784234,1.231157933
Middle East,PersianGulf,Grassland,3.25286,3.20006
Middle East,PersianGulf,OtherArable,0.458622,0.419903
Middle East,PersianGulf,OtherNotArable,2.9581299,2.9581299
Middle East,PersianGulf,Managed_Pasture,0.0303893,0.0637434
Middle East,PersianGulf,Unmanaged_Pasture,2.30768,2.23286
Middle East,PersianGulf,Shrubland,9.51078,9.3564
South America_Southern,PeruCst,Cropland,0.895670796,1.068953073
South America_Southern,PeruCst,Managed_Forest,0.0660918,0.0959289
South America_Southern,PeruCst,Unmanaged_Forest,1.209825,1.187016
South America_Southern,PeruCst,Grassland,2.323331,2.308581
South America_Southern,PeruCst,OtherArable,0.854704,0.822622
South America_Southern,PeruCst,OtherNotArable,14.037419,14.037419
South America_Southern,PeruCst,Managed_Pasture,0.109291,0.165172
South America_Southern,PeruCst,Unmanaged_Pasture,8.26487,8.08588
South America_Southern,PeruCst,Shrubland,1.630091,1.619731
Southeast Asia,Phlppns,Cropland,11.09100391,13.27516117
Southeast Asia,Phlppns,Managed_Forest,1.210059294,1.506334494
Southeast Asia,Phlppns,Unmanaged_Forest,12.61681059,10.63971209
Southeast Asia,Phlppns,Grassland,1.412561619,1.210393819
Southeast Asia,Phlppns,OtherArable,0.27884826,0.20804761
Southeast Asia,Phlppns,OtherNotArable,0.50009899,0.50009899
Southeast Asia,Phlppns,Managed_Pasture,0.2666258,0.2899562
Southeast Asia,Phlppns,Unmanaged_Pasture,1.03815248,0.78449329
EU-12,PolandCst,Cropland,0.896338844,1.032778192
EU-12,PolandCst,Managed_Forest,0.458225,0.557424
EU-12,PolandCst,Unmanaged_Forest,0.532351,0.434003
EU-12,PolandCst,Grassland,0.634763,0.557332
EU-12,PolandCst,OtherArable,0.0470904,0.0381076
EU-12,PolandCst,OtherNotArable,0.0570409,0.0570409
EU-12,PolandCst,Managed_Pasture,0.00751561,0.00954736
EU-12,PolandCst,Unmanaged_Pasture,0.262225,0.209316
Russia,PolandCst,Cropland,0.221793111,0.272912494
Russia,PolandCst,Managed_Forest,0.0156672,0.021613
Russia,PolandCst,Unmanaged_Forest,0.20799934,0.19293634
Russia,PolandCst,Grassland,0.10317081,0.09695511
Russia,PolandCst,OtherArable,0.179579,0.159547
Russia,PolandCst,OtherNotArable,0.012682,0.012682
Russia,PolandCst,Managed_Pasture,0.00253135,0.00297217
Russia,PolandCst,Unmanaged_Pasture,0.15090084,0.13470584
EU-15,PoR,Cropland,2.112523347,2.427414552
EU-15,PoR,Managed_Forest,1.59282,1.86618
EU-15,PoR,Unmanaged_Forest,1.578403,1.337228
EU-15,PoR,Grassland,1.362207,1.222649
EU-15,PoR,OtherArable,0.194333,0.153205
EU-15,PoR,OtherNotArable,0.6425133,0.6425133
EU-15,PoR,Managed_Pasture,0,0
EU-15,PoR,Unmanaged_Pasture,1.007861,0.84181
EU-15,PoR,Shrubland,0.003341358,0.002999028
European Free Trade Association,PoR,Cropland,0.009153291,0.013592375
European Free Trade Association,PoR,Managed_Forest,0.0172103,0.023691
European Free Trade Association,PoR,Unmanaged_Forest,0.0803047,0.0760466
European Free Trade Association,PoR,Grassland,0.1481999,0.1443256
European Free Trade Association,PoR,OtherArable,0.00752487,0.00693564
European Free Trade Association,PoR,OtherNotArable,0.03875729,0.03875729
European Free Trade Association,PoR,Managed_Pasture,0.00659341,0.00931092
European Free Trade Association,PoR,Unmanaged_Pasture,0.0866184,0.0817029
Middle East,RedSeaE,Cropland,1.47183133,2.70910541
Middle East,RedSeaE,Managed_Forest,0,0
Middle East,RedSeaE,Unmanaged_Forest,0,0
Middle East,RedSeaE,Grassland,0.789201,0.7832607
Middle East,RedSeaE,OtherArable,0.97626,0.766732
Middle East,RedSeaE,OtherNotArable,4.131302,4.131302
Middle East,RedSeaE,Managed_Pasture,0.562507,0.873991
Middle East,RedSeaE,Unmanaged_Pasture,44.38446,43.07654
Middle East,RedSeaE,Shrubland,3.37094,3.345567
EU-15,RhineR,Cropland,4.765637144,5.861360275
EU-15,RhineR,Managed_Forest,2.65084,3.21873
EU-15,RhineR,Unmanaged_Forest,2.5899124,2.1104024
EU-15,RhineR,Grassland,5.6019104,4.9534004
EU-15,RhineR,OtherArable,0.434716,0.348548
EU-15,RhineR,OtherNotArable,0.876856,0.876856
EU-15,RhineR,Managed_Pasture,0,0
EU-15,RhineR,Unmanaged_Pasture,2.3398292,1.8903992
European Free Trade Association,RhineR,Cropland,0.260112714,0.358468447
European Free Trade Association,RhineR,Managed_Forest,0.162949,0.220034
European Free Trade Association,RhineR,Unmanaged_Forest,0.7576715,0.6915875
European Free Trade Association,RhineR,Grassland,0.4943492,0.4699192
European Free Trade Association,RhineR,OtherArable,0.0983923,0.0881638
European Free Trade Association,RhineR,OtherNotArable,0.1753416,0.1753416
European Free Trade Association,RhineR,Managed_Pasture,0.0541902,0.0739051
European Free Trade Association,RhineR,Unmanaged_Pasture,0.7096849,0.6352719
EU-15,RhoneR,Cropland,1.447468252,1.864294446
EU-15,RhoneR,Managed_Forest,1.38107,1.69101
EU-15,RhoneR,Unmanaged_Forest,1.354439,1.133969
EU-15,RhoneR,Grassland,3.217545,2.918265
EU-15,RhoneR,OtherArable,0.231293,0.192522
EU-15,RhoneR,OtherNotArable,0.2711895,0.2711895
EU-15,RhoneR,Managed_Pasture,0,0
EU-15,RhoneR,Unmanaged_Pasture,1.0737778,0.9081248
EU-15,RhoneR,Shrubland,0.02785154,0.02526094
European Free Trade Association,RhoneR,Cropland,0.057412236,0.07578811
European Free Trade Association,RhoneR,Managed_Forest,0.037812,0.0516809
European Free Trade Association,RhoneR,Unmanaged_Forest,0.1757347,0.1621027
European Free Trade Association,RhoneR,Grassland,0.1630333,0.1557243
European Free Trade Association,RhoneR,OtherArable,0.0236544,0.0213289
European Free Trade Association,RhoneR,OtherNotArable,0.0942678,0.0942678
European Free Trade Association,RhoneR,Managed_Pasture,0.0104445,0.0144873
European Free Trade Association,RhoneR,Unmanaged_Pasture,0.1367117,0.1241947
European Free Trade Association,RhoneR,Shrubland,0.011247187,0.010742927
Africa_Eastern,RiftValley,Cropland,6.887642853,9.13794593
Africa_Eastern,RiftValley,Managed_Forest,0.986943,1.21682
Africa_Eastern,RiftValley,Unmanaged_Forest,0,0
Africa_Eastern,RiftValley,Grassland,10.78103629,10.07145688
Africa_Eastern,RiftValley,OtherArable,0.398981825,0.324414356
Africa_Eastern,RiftValley,OtherNotArable,6.040483,6.040483
Africa_Eastern,RiftValley,Managed_Pasture,0.274841629,0.806611933
Africa_Eastern,RiftValley,Unmanaged_Pasture,12.56081296,10.78067379
Africa_Eastern,RiftValley,Shrubland,6.802409,6.354699
Africa_Southern,RiftValley,Cropland,2.523884133,3.721331776
Africa_Southern,RiftValley,Managed_Forest,0.21397,0.280952
Africa_Southern,RiftValley,Unmanaged_Forest,0.691226,0.629425
Africa_Southern,RiftValley,Grassland,7.1501,6.70398
Africa_Southern,RiftValley,OtherArable,1.43843,1.17049
Africa_Southern,RiftValley,OtherNotArable,0.042174,0.042174
Africa_Southern,RiftValley,Managed_Pasture,0.0339103,0.0798265
Africa_Southern,RiftValley,Unmanaged_Pasture,4.44533,3.91832
Africa_Southern,RiftValley,Shrubland,0.1197201,0.1122502
Mexico,RioBalsas,Cropland,1.70977614,2.151808216
Mexico,RioBalsas,Managed_Forest,0.309816,0.423279
Mexico,RioBalsas,Unmanaged_Forest,1.34121,1.23019
Mexico,RioBalsas,Grassland,4.4473444,4.2926644
Mexico,RioBalsas,OtherArable,0.673516,0.617362
Mexico,RioBalsas,OtherNotArable,0.202528,0.202528
Mexico,RioBalsas,Managed_Pasture,0.319774,0.499942
Mexico,RioBalsas,Unmanaged_Pasture,4.2478615,3.9193615
Mexico,RioBalsas,Shrubland,2.4530557,2.3677457
Mexico,RioGrande,Cropland,1.055802336,2.200675757
Mexico,RioGrande,Managed_Forest,0.172256,0.234734
Mexico,RioGrande,Unmanaged_Forest,0.7471724,0.6908774
Mexico,RioGrande,Grassland,1.827647,1.790567
Mexico,RioGrande,OtherArable,1.42366,1.22686
Mexico,RioGrande,OtherNotArable,0.156765,0.156765
Mexico,RioGrande,Managed_Pasture,1.23647,1.88294
Mexico,RioGrande,Unmanaged_Pasture,16.46249,14.99369
Mexico,RioGrande,Shrubland,4.677971,4.583061
USA,RioGrande,Cropland,0.490429717,0.680219437
USA,RioGrande,Managed_Forest,0.512727,0.735536
USA,RioGrande,Unmanaged_Forest,1.708934,1.650424
USA,RioGrande,Grassland,3.072327,3.056387
USA,RioGrande,OtherArable,1.21924,1.17133
USA,RioGrande,OtherNotArable,0.193762,0.193762
USA,RioGrande,Managed_Pasture,0.162788,0.239486
USA,RioGrande,Unmanaged_Pasture,17.51927,17.20267
USA,RioGrande,Shrubland,9.71377,9.66337
Argentina,RioLaPlata,Cropland,17.58590335,21.41070598
Argentina,RioLaPlata,Managed_Forest,1.55312,2.08676
Argentina,RioLaPlata,Unmanaged_Forest,9.780107066,8.823274206
Argentina,RioLaPlata,Grassland,26.89127475,25.36285835
Argentina,RioLaPlata,OtherArable,1.457212235,1.273248012
Argentina,RioLaPlata,OtherNotArable,1.155696001,1.155696001
Argentina,RioLaPlata,Managed_Pasture,1.350936966,1.920928803
Argentina,RioLaPlata,Unmanaged_Pasture,15.86390199,14.0689658
Argentina,RioLaPlata,Shrubland,8.168309,7.704059
Brazil,RioLaPlata,Cropland,44.22465349,49.4699059
Brazil,RioLaPlata,Managed_Forest,0.46117228,0.65670742
Brazil,RioLaPlata,Unmanaged_Forest,10.31655159,9.88432463
Brazil,RioLaPlata,Grassland,13.51392797,13.13846378
Brazil,RioLaPlata,OtherArable,0,0
Brazil,RioLaPlata,OtherNotArable,1.169819,1.169819
Brazil,RioLaPlata,Managed_Pasture,3.49217288,4.7511027
Brazil,RioLaPlata,Unmanaged_Pasture,67.89525632,62.00463034
Brazil,RioLaPlata,Shrubland,0.04984899,0.04846439
South America_Southern,RioLaPlata,Cropland,6.271415646,8.441770514
South America_Southern,RioLaPlata,Managed_Forest,0.465195,0.665725
South America_Southern,RioLaPlata,Unmanaged_Forest,8.508168439,8.172212801
South America_Southern,RioLaPlata,Grassland,19.19348511,18.87257025
South America_Southern,RioLaPlata,OtherArable,1.38929451,1.259932654
South America_Southern,RioLaPlata,OtherNotArable,0.47798,0.47798
South America_Southern,RioLaPlata,Managed_Pasture,0.45656076,0.67379795
South America_Southern,RioLaPlata,Unmanaged_Pasture,34.55920549,32.8294552
South America_Southern,RioLaPlata,Shrubland,4.314165,4.242045
Mexico,RioLerma,Cropland,1.648893011,2.494397248
Mexico,RioLerma,Managed_Forest,0.46467,0.594046
Mexico,RioLerma,Unmanaged_Forest,2.01092,1.72289
Mexico,RioLerma,Grassland,0.97308,0.912983
Mexico,RioLerma,OtherArable,0.601511,0.534825
Mexico,RioLerma,OtherNotArable,0.263216,0.263216
Mexico,RioLerma,Managed_Pasture,0.284119,0.418279
Mexico,RioLerma,Unmanaged_Pasture,3.77321,3.27294
Mexico,RioLerma,Shrubland,3.14043,2.94648
Mexico,RioVerde,Cropland,1.337237104,1.669524659
Mexico,RioVerde,Managed_Forest,0.144923,0.195724
Mexico,RioVerde,Unmanaged_Forest,0.6277049,0.5711279
Mexico,RioVerde,Grassland,1.6204293,1.5603193
Mexico,RioVerde,OtherArable,0.550295,0.50081
Mexico,RioVerde,OtherNotArable,0.291714,0.291714
Mexico,RioVerde,Managed_Pasture,0.249138,0.384191
Mexico,RioVerde,Unmanaged_Pasture,3.310249,3.022769
Mexico,RioVerde,Shrubland,1.7382614,1.6737714
China,RusCstSE,Cropland,0.201071774,0.368011309
China,RusCstSE,Managed_Forest,1.40617,1.59166
China,RusCstSE,Unmanaged_Forest,1.10986,0.841918
China,RusCstSE,Grassland,0.373752,0.310625
China,RusCstSE,OtherArable,0.0518995,0.0432568
China,RusCstSE,OtherNotArable,0.013406,0.013406
China,RusCstSE,Managed_Pasture,0.00249001,0.00246227
China,RusCstSE,Unmanaged_Pasture,0.0484136,0.0357249
Russia,RusCstSE,Cropland,0.062978368,0.140183342
Russia,RusCstSE,Managed_Forest,0.453444,0.646001
Russia,RusCstSE,Unmanaged_Forest,6.03241,5.84305
Russia,RusCstSE,Grassland,2.705528,2.651778
Russia,RusCstSE,OtherArable,0.0395181,0.036236
Russia,RusCstSE,OtherNotArable,0.026571,0.026571
Russia,RusCstSE,Managed_Pasture,0.00857703,0.0107836
Russia,RusCstSE,Unmanaged_Pasture,0.512331,0.494902
Russia,RusCstSE,Shrubland,0.40995,0.401805
Southeast Asia,RusCstSE,Cropland,0.107832548,0.161507172
Southeast Asia,RusCstSE,Managed_Forest,0.0710581,0.0917459
Southeast Asia,RusCstSE,Unmanaged_Forest,0.746837,0.678566
Southeast Asia,RusCstSE,Grassland,0.075802,0.0703203
Southeast Asia,RusCstSE,OtherArable,0.00246821,0.00194093
Southeast Asia,RusCstSE,OtherNotArable,0.002375,0.002375
Southeast Asia,RusCstSE,Managed_Pasture,2.39E-04,2.83E-04
Southeast Asia,RusCstSE,Unmanaged_Pasture,9.42E-04,8.16E-04
India,SabarmatiR,Cropland,19.82759854,25.27335804
India,SabarmatiR,Managed_Forest,1.01012,0.729323
India,SabarmatiR,Unmanaged_Forest,0.0197762,0.00956927
India,SabarmatiR,Grassland,0.906313,0.600497
India,SabarmatiR,OtherArable,3.03843,1.6217
India,SabarmatiR,OtherNotArable,5.997076,5.997076
India,SabarmatiR,Managed_Pasture,0.0612842,0.120519
India,SabarmatiR,Unmanaged_Pasture,0.943653,0.457927
India,SabarmatiR,Shrubland,8.90777,5.90204
Pakistan,SabarmatiR,Cropland,2.296185675,2.599735383
Pakistan,SabarmatiR,OtherArable,0.955754,0.574449
Pakistan,SabarmatiR,OtherNotArable,4.013175,4.013175
Pakistan,SabarmatiR,Managed_Pasture,0.66331,1.78951
Pakistan,SabarmatiR,Unmanaged_Pasture,0.0152236,0.0045445
Pakistan,SabarmatiR,Shrubland,3.35148,2.31371
Argentina,Salinas,Cropland,0.285157216,0.390977817
Argentina,Salinas,Managed_Forest,0.00771809,0.0103898
Argentina,Salinas,Unmanaged_Forest,0.04871212,0.04454152
Argentina,Salinas,Grassland,1.540534,1.511384
Argentina,Salinas,OtherArable,0.143589,0.129988
Argentina,Salinas,OtherNotArable,1.668906,1.668906
Argentina,Salinas,Managed_Pasture,0.853621,1.30183
Argentina,Salinas,Unmanaged_Pasture,10.02708,9.57953
Argentina,Salinas,Shrubland,3.288869,3.226639
South America_Southern,Salinas,OtherNotArable,0.021511,0.021511
South America_Southern,Salinas,Managed_Pasture,1.86E-05,2.88E-05
South America_Southern,Salinas,Unmanaged_Pasture,0.00140739,0.00139718
China,Salween,Cropland,0.353472876,0.367491744
China,Salween,Managed_Forest,0.787108,1.09077
China,Salween,Unmanaged_Forest,0.6227447,0.5854147
China,Salween,Grassland,0.6204612,0.6228022
China,Salween,OtherArable,0,0
China,Salween,OtherNotArable,2.326946,2.326946
China,Salween,Managed_Pasture,0.395062,0.497758
China,Salween,Unmanaged_Pasture,7.70358,7.31635
China,Salween,Shrubland,0.4872412,0.4890802
Southeast Asia,Salween,Cropland,1.678206565,2.054633565
Southeast Asia,Salween,Managed_Forest,0.843322114,1.13865116
Southeast Asia,Salween,Unmanaged_Forest,8.83572515,8.28976954
Southeast Asia,Salween,Grassland,2.38346283,2.2678854
Southeast Asia,Salween,OtherArable,0.04290057,0.036353396
Southeast Asia,Salween,OtherNotArable,0.01599,0.01599
Southeast Asia,Salween,Managed_Pasture,0.011503506,0.01433058
Southeast Asia,Salween,Unmanaged_Pasture,0.045128299,0.040673278
Southeast Asia,Salween,Shrubland,0.042237,0.0401913
Central America and Caribbean,SAmerCstN,Cropland,0.045997261,0.090322806
Central America and Caribbean,SAmerCstN,Managed_Forest,0.0890845,0.115537
Central America and Caribbean,SAmerCstN,Unmanaged_Forest,0.37800729,0.33007498
Central America and Caribbean,SAmerCstN,Grassland,0.108529633,0.098504755
Central America and Caribbean,SAmerCstN,OtherArable,0.018763423,0.014608959
Central America and Caribbean,SAmerCstN,OtherNotArable,0.00289099,0.00289099
Central America and Caribbean,SAmerCstN,Managed_Pasture,0.002730744,0.003910672
Central America and Caribbean,SAmerCstN,Unmanaged_Pasture,0.0415657,0.034934607
Central America and Caribbean,SAmerCstN,Shrubland,0.034678245,0.031462945
Colombia,SAmerCstN,Cropland,0.54586785,0.699380129
Colombia,SAmerCstN,Managed_Forest,0.0573021,0.0840461
Colombia,SAmerCstN,Unmanaged_Forest,3.7296851,3.6604481
Colombia,SAmerCstN,Grassland,1.2701123,1.2553803
Colombia,SAmerCstN,OtherArable,0.026447009,0.023852186
Colombia,SAmerCstN,OtherNotArable,0.0947707,0.0947707
Colombia,SAmerCstN,Managed_Pasture,0.0723352,0.1301377
Colombia,SAmerCstN,Unmanaged_Pasture,4.62014968,4.47433048
Colombia,SAmerCstN,Shrubland,0.5080865,0.5024245
South America_Northern,SAmerCstN,Cropland,0.742977991,0.96025417
South America_Northern,SAmerCstN,Managed_Forest,0.0361888,0.0531162
South America_Northern,SAmerCstN,Unmanaged_Forest,6.524524091,6.429671741
South America_Northern,SAmerCstN,Grassland,2.86146836,2.832048099
South America_Northern,SAmerCstN,OtherArable,0.868214904,0.833326811
South America_Northern,SAmerCstN,OtherNotArable,0.805954,0.805954
South America_Northern,SAmerCstN,Managed_Pasture,0.105930644,0.154620717
South America_Northern,SAmerCstN,Unmanaged_Pasture,5.048959407,4.932823807
South America_Northern,SAmerCstN,Shrubland,0.7400746,0.7324686
Brazil,SAmerCstNE,Cropland,0.04479892,0.05721572
Brazil,SAmerCstNE,Managed_Forest,0.326153,0.474685
Brazil,SAmerCstNE,Unmanaged_Forest,7.2954245,7.1433345
Brazil,SAmerCstNE,Grassland,0.3486734,0.3445154
Brazil,SAmerCstNE,OtherArable,0.0818756,0.0780811
Brazil,SAmerCstNE,OtherNotArable,0.006364,0.006364
Brazil,SAmerCstNE,Managed_Pasture,0.00741301,0.0107836
Brazil,SAmerCstNE,Unmanaged_Pasture,0.14398928,0.14032708
Brazil,SAmerCstNE,Shrubland,0.03906494,0.03844784
South America_Northern,SAmerCstNE,Cropland,0.432921733,0.563293067
South America_Northern,SAmerCstNE,Managed_Forest,0.243828,0.361509
South America_Northern,SAmerCstNE,Unmanaged_Forest,43.972405,43.733088
South America_Northern,SAmerCstNE,Grassland,1.3271351,1.3218263
South America_Northern,SAmerCstNE,OtherArable,0.11818129,0.11434165
South America_Northern,SAmerCstNE,OtherNotArable,0.0672031,0.0672031
South America_Northern,SAmerCstNE,Managed_Pasture,0.01765941,0.02611499
South America_Northern,SAmerCstNE,Unmanaged_Pasture,0.84088047,0.83279417
Brazil,SaoFrancR,Cropland,4.148320613,4.904409451
Brazil,SaoFrancR,Managed_Forest,0.126304,0.1833
Brazil,SaoFrancR,Unmanaged_Forest,2.82410861,2.750870172
Brazil,SaoFrancR,Grassland,10.550436,10.409576
Brazil,SaoFrancR,OtherArable,3.0829,2.93658
Brazil,SaoFrancR,OtherNotArable,0.26097,0.26097
Brazil,SaoFrancR,Managed_Pasture,1.13216039,1.638578828
Brazil,SaoFrancR,Unmanaged_Pasture,21.99508,21.29548
Brazil,SaoFrancR,Shrubland,19.43159,19.17219
EU-15,ScheldtR,Cropland,0.872987841,1.033339374
EU-15,ScheldtR,Managed_Forest,0.247175,0.292102
EU-15,ScheldtR,Unmanaged_Forest,0.241433,0.191212
EU-15,ScheldtR,Grassland,0.445222,0.388221
EU-15,ScheldtR,OtherArable,0.0804309,0.064163
EU-15,ScheldtR,OtherNotArable,0.272327,0.272327
EU-15,ScheldtR,Managed_Pasture,0,0
EU-15,ScheldtR,Unmanaged_Pasture,0.376871,0.295081
China,SChinaSea,Cropland,1.424669193,1.43831386
China,SChinaSea,Managed_Forest,1.09247,1.41531
China,SChinaSea,Unmanaged_Forest,0.862265,0.748638
China,SChinaSea,Grassland,0.452206,0.429661
China,SChinaSea,OtherArable,0,0
China,SChinaSea,OtherNotArable,0.102363,0.102363
China,SChinaSea,Managed_Pasture,0.101441,0.12085
China,SChinaSea,Unmanaged_Pasture,1.97234,1.75341
China,SChinaSea,Shrubland,0.0158752,0.0150838
Southeast Asia,SChinaSea,Cropland,0.067279055,0.087754916
Southeast Asia,SChinaSea,Managed_Forest,0.0187919,0.024918
Southeast Asia,SChinaSea,Unmanaged_Forest,0.19572634,0.17462534
Southeast Asia,SChinaSea,Grassland,0.03380341,0.03104701
Southeast Asia,SChinaSea,OtherArable,0.00291931,0.0024716
Southeast Asia,SChinaSea,OtherNotArable,0.001577,0.001577
Southeast Asia,SChinaSea,Managed_Pasture,0.00182159,0.00225458
Southeast Asia,SChinaSea,Unmanaged_Pasture,0.00707386,0.00598355
Southeast Asia,SChinaSea,Shrubland,0.02011242,0.01847242
EU-15,ScndnvN,Cropland,8.40E-05,3.03E-04
EU-15,ScndnvN,Managed_Forest,0.817498,0.964331
EU-15,ScndnvN,Unmanaged_Forest,0.820439,0.749968
EU-15,ScndnvN,Grassland,1.027414,0.9683
EU-15,ScndnvN,OtherArable,0.00304602,0.00262298
EU-15,ScndnvN,OtherNotArable,0.201972979,0.201972979
EU-15,ScndnvN,Managed_Pasture,0,0
EU-15,ScndnvN,Unmanaged_Pasture,0.00262658,0.002397351
EU-15,ScndnvN,Shrubland,0.292241,0.275426
European Free Trade Association,ScndnvN,Cropland,0.67010772,1.491384872
European Free Trade Association,ScndnvN,Managed_Forest,2.04252,2.46747
European Free Trade Association,ScndnvN,Unmanaged_Forest,9.8156,9.01884
European Free Trade Association,ScndnvN,Grassland,6.35444,6.01069
European Free Trade Association,ScndnvN,OtherArable,0.435797,0.366333
European Free Trade Association,ScndnvN,OtherNotArable,8.838667,8.838667
European Free Trade Association,ScndnvN,Managed_Pasture,0.0109002,0.0131994
European Free Trade Association,ScndnvN,Unmanaged_Pasture,0.1478213,0.1343899
European Free Trade Association,ScndnvN,Shrubland,0.464,0.438899
Russia,ScndnvN,Cropland,3.45E-04,0.001915539
Russia,ScndnvN,Managed_Forest,1.04035,1.43797
Russia,ScndnvN,Unmanaged_Forest,13.93532,13.6233
Russia,ScndnvN,Grassland,4.76608,4.69523
Russia,ScndnvN,OtherArable,3.47E-05,3.30E-05
Russia,ScndnvN,OtherNotArable,0.142052,0.142052
Russia,ScndnvN,Managed_Pasture,2.29E-07,2.77E-07
Russia,ScndnvN,Unmanaged_Pasture,1.37E-05,1.34E-05
Russia,ScndnvN,Shrubland,1.097551,1.081235
EU-15,Scotland,Cropland,0.971651776,1.980624957
EU-15,Scotland,Managed_Forest,0.963682,1.10636
EU-15,Scotland,Unmanaged_Forest,0.941296,0.724232
EU-15,Scotland,Grassland,0.75548,0.683186
EU-15,Scotland,OtherArable,0.290196,0.242624
EU-15,Scotland,OtherNotArable,0.068961,0.068961
EU-15,Scotland,Managed_Pasture,0,0
EU-15,Scotland,Unmanaged_Pasture,3.39748,2.58276
EU-15,SeineR,Cropland,3.529495722,3.955337357
EU-15,SeineR,Managed_Forest,0.652836,0.782275
EU-15,SeineR,Unmanaged_Forest,0.637671,0.512082
EU-15,SeineR,Grassland,0.989634,0.868561
EU-15,SeineR,OtherArable,0.332624,0.270423
EU-15,SeineR,OtherNotArable,0.167743,0.167743
EU-15,SeineR,Managed_Pasture,0,0
EU-15,SeineR,Unmanaged_Pasture,1.18831,0.941892
Africa_Western,SenegalR,Cropland,2.153436732,4.031259758
Africa_Western,SenegalR,Managed_Forest,0.00695427,0.00987338
Africa_Western,SenegalR,Unmanaged_Forest,0.060014,0.0571024
Africa_Western,SenegalR,Grassland,6.31585,6.31361
Africa_Western,SenegalR,OtherArable,1.34081,1.14587
Africa_Western,SenegalR,OtherNotArable,5.092218,5.092218
Africa_Western,SenegalR,Managed_Pasture,0.427743,1.64691
Africa_Western,SenegalR,Unmanaged_Pasture,31.9716,29.0724
Africa_Western,SenegalR,Shrubland,1.81516,1.81452
Indonesia,SepikR,Cropland,0.0168279,0.075575224
Indonesia,SepikR,Managed_Forest,0.0199198,0.023682
Indonesia,SepikR,Unmanaged_Forest,0.25761725,0.20779093
Indonesia,SepikR,Grassland,0.09486894,0.08323574
Indonesia,SepikR,OtherArable,0.004326241,0.003323895
Indonesia,SepikR,Managed_Pasture,1.46E-05,2.94E-05
Indonesia,SepikR,Unmanaged_Pasture,3.01E-04,2.39E-04
Southeast Asia,SepikR,Cropland,0.253175979,0.477485833
Southeast Asia,SepikR,Managed_Forest,0.562282,0.780794
Southeast Asia,SepikR,Unmanaged_Forest,5.85540903,5.46751003
Southeast Asia,SepikR,Grassland,1.15371843,1.10040043
Southeast Asia,SepikR,OtherArable,0.005474687,0.004438472
Southeast Asia,SepikR,OtherNotArable,7.58E-04,7.58E-04
Southeast Asia,SepikR,Managed_Pasture,0.007309764,0.009594922
Southeast Asia,SepikR,Unmanaged_Pasture,0.02839947,0.02555365
Africa_Eastern,ShebJubR,Cropland,2.448982743,3.731830914
Africa_Eastern,ShebJubR,Managed_Forest,0.793947,1.01889
Africa_Eastern,ShebJubR,Unmanaged_Forest,0,0
Africa_Eastern,ShebJubR,Grassland,17.203803,16.768103
Africa_Eastern,ShebJubR,OtherArable,0.35653,0.298311
Africa_Eastern,ShebJubR,OtherNotArable,1.731749,1.731749
Africa_Eastern,ShebJubR,Managed_Pasture,0.724043,2.35298
Africa_Eastern,ShebJubR,Unmanaged_Pasture,33.044833,31.009133
Africa_Eastern,ShebJubR,Shrubland,23.974633,23.367533
Russia,SiberiaN,Cropland,1.97E-04,8.90E-04
Russia,SiberiaN,Managed_Forest,0.143421,0.161474
Russia,SiberiaN,Unmanaged_Forest,2.01694274,2.0156951
Russia,SiberiaN,Grassland,16.8348613,16.8280889
Russia,SiberiaN,OtherNotArable,64.862514,64.862514
Russia,SiberiaN,Managed_Pasture,6.20E-07,5.76E-07
Russia,SiberiaN,Unmanaged_Pasture,3.94E-05,3.93E-05
Russia,SiberiaN,Shrubland,26.6643371,26.6536106
Russia,SiberiaW,Cropland,0.018755999,0.058639805
Russia,SiberiaW,Managed_Forest,1.58938,2.1589
Russia,SiberiaW,Unmanaged_Forest,21.42486,21.22543
Russia,SiberiaW,Grassland,40.00588,39.84898
Russia,SiberiaW,OtherArable,0.0473357,0.0449622
Russia,SiberiaW,OtherNotArable,164.610713,164.610713
Russia,SiberiaW,Managed_Pasture,0.0115823,0.0141982
Russia,SiberiaW,Unmanaged_Pasture,0.6982664,0.6929717
Russia,SiberiaW,Shrubland,63.24232,62.99429
Africa_Northern,SinaiP,Cropland,0.005353969,0.006019205
Africa_Northern,SinaiP,OtherArable,0.00185404,0.0011888
